Date,REER,Oil_price,FDI,Poverty_rate,GDP_Construction,Year,Month,Nights,is_covid,Arrivals,Total_Receipts_MDH,lags_1,lags_2,lags_6,lags_12,roll_mean_3,roll_std_3,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,growth_yoy,month,year,quarter,month_sin,month_cos,saison_1,saison_2,saison_3,is_summer,is_high_season,is_vacances,jours_feries_count,is_ramadan,is_special_event,Oil_price_lag1,Oil_price_lag3,FDI_lag1,FDI_lag3,Poverty_rate_lag1,Poverty_rate_lag3,GDP_Construction_lag1,GDP_Construction_lag3,REER_lag1,REER_lag3,TSI,TSI_lag1,TSI_lag3,cdm_event,anomaly_zscore,anomaly_iforest,anomaly_prophet
1999-01-01,112.256256,10.34,826974000.0,16.2,,1999,1,,0,264697.9723894816,1479.7106645693075,251305.27271664602,222988.07270206616,478637.5325608809,203917.3812385401,241331.3755114487,15906.01039833506,298044.9538583183,102290.50611795098,269812.0351338804,77604.02491688625,3.0771416920139525,1,1999,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,9.87,14.46,782957240.9863014,696343618.4109589,16.2,16.2,,,112.25647546301369,112.25690730958904,62.4,64.15,59.64,0,0,0,0
1999-02-01,112.4767911890411,10.81,792965664.8767123,16.166027397260272,,1999,2,,0,260826.53182513837,1091.402610076948,264697.9723894816,251305.27271664602,361714.4091168863,231475.47264366,246330.4392693979,21295.320116270763,262388.36049641843,51355.085432543645,274877.0843964588,74846.76652619035,29.80647886991109,2,1999,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,10.34,12.127377049180328,826974000.0,740360377.4246576,16.2,16.2,,,112.256256,112.25668784657532,57.16,62.4,60.32,0,0,0,0
1999-03-01,112.67598426301367,10.52,762248458.9589041,16.135342465753425,,1999,3,,0,271106.76220498176,1533.8026617347812,260826.53182513837,264697.9723894816,223923.65493779638,218641.7393509109,258943.25897708864,6892.106978046205,245573.7142811271,18039.431305280792,277323.0059949153,73771.3610290826,12.679986715768472,3,1999,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,10.81,9.87,792965664.8767123,782957240.9863014,16.166027397260272,16.2,,,112.4767911890411,112.25647546301369,62.41,57.16,64.15,0,0,0,0
1999-04-01,112.8965194520548,14.6,728240123.8356165,16.101369863013698,,1999,4,,0,330174.4511683956,2019.6313811239431,271106.76220498176,260826.53182513837,249700.78111563402,266123.16896139964,265543.7554732006,5192.041595960455,253437.56549232465,16966.29565091159,281695.0912327546,71497.05643585087,23.995886151393382,4,1999,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,0,0,10.52,10.34,762248458.9589041,826974000.0,16.135342465753425,16.2,,,112.67598426301367,112.256256,60.67,62.41,62.4,0,0,0,0
1999-05-01,113.10994060273973,14.41311475409836,695328831.7808219,16.06849315068493,,1999,5,,0,329170.7671916161,2111.201745654481,330174.4511683956,271106.76220498176,222988.07270206616,246630.92998304218,287369.2483995052,37425.056075175395,266849.8438344516,35311.54696241744,287032.6980833376,72611.04529224144,24.068284793454563,5,1999,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,0,0,14.6,10.81,728240123.8356165,792965664.8767123,16.101369863013698,16.166027397260272,,,112.8965194520548,112.4767911890411,59.97,60.67,57.16,0,0,0,0
1999-06-01,113.3304757917808,14.22,661320496.6575342,16.034520547945206,,1999,6,,0,361751.38146991056,2202.5944286818085,329170.7671916161,330174.4511683956,251305.27271664602,282686.0062791014,310150.66018833115,33816.731401511264,284546.9595827099,35539.9545041108,293911.0178507187,72344.86944894081,33.46694480463144,6,1999,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,0,0,14.41311475409836,10.52,695328831.7808219,762248458.9589041,16.06849315068493,16.135342465753425,,,113.10994060273973,112.67598426301367,63.23,59.97,62.41,0,0,0,0
1999-07-01,113.54389694246576,17.25,628409204.6027397,16.001643835616438,,1999,7,,0,613404.1458104744,2362.615546468416,361751.38146991056,329170.7671916161,264697.9723894816,478637.5325608809,340365.53327664075,18527.485598172898,302954.6443749207,42750.199268659315,300499.7991166195,74788.76378889945,27.969327605394923,7,1999,3,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,1,1,0,0,14.22,14.6,661320496.6575342,728240123.8356165,16.034520547945206,16.101369863013698,,,113.3304757917808,112.8965194520548,64.31,63.23,60.67,0,0,1,0
1999-08-01,113.76443213150684,19.175,594400869.479452,15.967671232876713,,1999,8,,0,409395.4876488774,2312.258599889371,613404.1458104744,361751.38146991056,260826.53182513837,361714.4091168863,434775.431490667,155552.36189575616,361072.3399450861,129450.54534254702,311730.35022075224,107106.3727183948,28.156298677319402,8,1999,3,-0.8660254037844385,-0.5000000000000004,0,1,0,1,1,1,3,0,0,17.25,14.41311475409836,628409204.6027397,695328831.7808219,16.001643835616438,16.06849315068493,,,113.54389694246576,113.10994060273973,64.09,64.31,59.97,0,0,0,0
1999-09-01,113.98496732054794,21.1,560392534.3561645,15.933698630136986,,1999,9,,0,260351.94783616258,1597.5049275959936,409395.4876488774,613404.1458104744,271106.76220498176,223923.65493779638,461517.0049764207,133677.85110651623,385833.83258237597,120328.1628714041,315703.7734317515,109975.26236996401,13.18196824074629,9,1999,3,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,19.175,14.22,594400869.479452,661320496.6575342,15.967671232876713,16.034520547945206,,,113.76443213150684,113.3304757917808,59.69,64.09,63.23,0,0,0,0
1999-10-01,114.19838847123287,22.98,527481242.30136985,15.90082191780822,,1999,10,,0,317825.37316873734,1601.2093054502452,260351.94783616258,409395.4876488774,330174.4511683956,249700.78111563402,427717.1937651715,177237.7705509807,384041.3635209061,122440.564315998,318739.46450661536,107690.54616612555,16.268175378115185,10,1999,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,21.1,17.25,560392534.3561645,628409204.6027397,15.933698630136986,16.001643835616438,,,113.98496732054794,113.54389694246576,61.05,59.69,64.31,0,0,1,0
1999-11-01,114.41892366027398,21.32,493472907.17808217,15.866849315068494,,1999,11,,0,262389.27928968775,1323.7069590938224,317825.37316873734,260351.94783616258,329170.7671916161,222988.07270206616,329190.93621792574,75168.9843455724,381983.1838542964,123625.2041137125,324416.513844374,105493.44665452244,27.282490566801826,11,1999,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,0,0,22.98,19.175,527481242.30136985,594400869.479452,15.90082191780822,15.967671232876713,,,114.19838847123287,113.76443213150684,62.68,61.05,64.09,0,0,1,0
1999-12-01,114.6323448109589,24.2,460561615.1232877,15.833972602739726,,1999,12,,0,351233.17953711824,1375.4665075827006,262389.27928968775,317825.37316873734,361751.38146991056,251305.27271664602,280188.86676486256,32610.084952044912,370852.93587064167,132050.15077233018,327699.9477266758,102623.6806159397,17.66964757808614,12,1999,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,1,0,21.32,21.1,493472907.17808217,560392534.3561645,15.866849315068494,15.933698630136986,,,114.41892366027398,113.98496732054794,64.33,62.68,59.69,0,0,1,0
2000-01-01,114.85288,25.775,426553280.0,15.8,,2000,1,,0,290515.8472287782,1571.890339397628,351233.17953711824,262389.27928968775,613404.1458104744,264697.9723894816,310482.6106651811,44874.78995696349,369099.90221517626,132264.78698358824,336027.27329504845,99878.72303716518,39.76355360165635,1,2000,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,24.2,22.98,460561615.1232877,527481242.30136985,15.833972602739726,15.90082191780822,,,114.6323448109589,114.19838847123287,60.72,64.33,61.05,0,0,1,0
2000-02-01,114.45946713114752,27.35,629662910.1092896,15.757650273224044,,2000,2,,0,287418.0646667413,1174.0370127285003,290515.8472287782,351233.17953711824,409395.4876488774,260826.53182513837,301379.43535186135,45407.29911561427,315285.1857848936,57592.738104163654,338178.76286498987,98470.68152378986,9.7537108449428,2,2000,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,25.775,21.32,426553280.0,493472907.17808217,15.8,15.866849315068494,,,114.85288,114.41892366027398,61.49,60.72,62.68,0,0,1,0
2000-03-01,114.09143573770493,29.78,819668693.1147542,15.718032786885246,,2000,3,,0,320861.03483598237,1943.0925617801045,287418.0646667413,290515.8472287782,260351.94783616258,271106.76220498176,309722.36381087924,35982.772696024505,294955.6152878709,34712.235060845815,340394.7239351235,96857.71258093213,10.195102720389752,3,2000,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,27.35,24.2,629662910.1092896,460561615.1232877,15.757650273224044,15.833972602739726,,,114.45946713114752,114.6323448109589,59.22,61.49,64.33,0,0,1,0
2000-04-01,113.69802286885246,29.74967391304348,1022778323.2240436,15.675683060109291,,2000,4,,0,350030.9346378976,1984.3401336560926,320861.03483598237,287418.0646667413,317825.37316873734,330174.4511683956,299598.31557716726,18479.082415256118,305040.4631211742,31267.070027513037,344540.91332104016,94662.09478625093,18.352280196309447,4,2000,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,0,0,29.78,25.775,819668693.1147542,426553280.0,15.718032786885246,15.8,,,114.09143573770493,114.85288,59.03,59.22,60.72,0,0,0,0
2000-05-01,113.31730073770493,29.72032608695652,1219336029.7814207,15.634699453551914,,2000,5,,0,335264.0765004745,1896.5298146239263,350030.9346378976,320861.03483598237,262389.27928968775,329170.7671916161,319436.67804687377,31330.727181207658,310408.0566993676,36265.60513206929,346195.62027683196,94561.63094679399,6.013936995801897,5,2000,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,0,0,29.74967391304348,27.35,1022778323.2240436,629662910.1092896,15.675683060109291,15.757650273224044,,,113.69802286885246,114.45946713114752,64.08,59.03,61.49,0,0,0,0
2000-06-01,112.92388786885246,29.69,1422445659.8907104,15.592349726775955,,2000,6,,0,402815.5484341213,2415.0673862711187,335264.0765004745,350030.9346378976,351233.17953711824,361751.38146991056,335385.34865811816,14585.328032499996,322553.85623449873,28294.40452217692,346703.39605257014,94478.22332656849,1.8511088821296615,6,2000,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,0,0,29.72032608695652,29.78,1219336029.7814207,819668693.1147542,15.634699453551914,15.718032786885246,,,113.31730073770493,114.09143573770493,65.47,64.08,59.22,0,0,0,0
2000-07-01,112.54316573770492,27.501475409836065,1619003366.4480877,15.55136612021858,,2000,7,,0,706185.521085395,2786.359559048104,402815.5484341213,335264.0765004745,290515.8472287782,613404.1458104744,362703.5198574978,35514.027541404124,331150.91771733254,42845.87608892121,350125.4099662544,95807.14109912257,11.351488637680944,7,2000,3,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,1,1,0,0,29.69,29.74967391304348,1422445659.8907104,1022778323.2240436,15.592349726775955,15.675683060109291,,,112.92388786885246,113.69802286885246,61.93,65.47,59.03,0,0,1,0
2000-08-01,112.14975286885246,25.24,1822112996.557377,15.509016393442623,,2000,8,,0,473421.7796432609,2756.629913354675,706185.521085395,402815.5484341213,287418.0646667413,409395.4876488774,481421.7153399969,197559.805172932,400429.1966934353,154519.71436138605,357857.19123916444,119740.18685321746,15.125651808618128,8,2000,3,-0.8660254037844385,-0.5000000000000004,0,1,0,1,1,1,3,0,0,27.501475409836065,29.72032608695652,1619003366.4480877,1219336029.7814207,15.55136612021858,15.634699453551914,,,112.54316573770492,113.31730073770493,64.65,61.93,64.08,0,0,0,0
2000-09-01,111.75634,35.09,2025222626.6666667,15.466666666666669,,2000,9,,0,293359.29700244265,1811.4227408857162,473421.7796432609,706185.521085395,320861.03483598237,260351.94783616258,527474.283054259,158743.7870291484,431429.81585618854,145720.19867163888,363192.71557202976,123609.42891418163,15.639227574803257,9,2000,3,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,25.24,29.69,1822112996.557377,1422445659.8907104,15.509016393442623,15.592349726775955,,,112.14975286885246,112.92388786885246,63.08,64.65,65.47,0,0,1,0
2000-10-01,111.37561786885246,33.383442622950824,2221780333.224044,15.425683060109291,,2000,10,,0,353714.6418244548,1758.0694012704644,293359.29700244265,473421.7796432609,350030.9346378976,317825.37316873734,490988.8659103662,206973.00479189053,426846.19288393203,150255.67326889661,365943.32800255314,121461.51373137557,12.677972813574389,10,2000,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,35.09,27.501475409836065,2025222626.6666667,1619003366.4480877,15.466666666666669,15.55136612021858,,,111.75634,112.54316573770492,60.6,63.08,61.93,0,0,0,0
2000-11-01,110.982205,31.62,2424889963.333333,15.383333333333336,,2000,11,,0,297333.6948202324,1511.8042505387148,353714.6418244548,293359.29700244265,335264.0765004745,262389.27928968775,373498.5728233861,91647.0259093094,427460.1440816915,149886.1000840089,368934.10039052955,120607.83897771608,11.292134513333346,11,2000,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,1,0,33.383442622950824,25.24,2221780333.224044,1822112996.557377,15.425683060109291,15.509016393442623,,,111.37561786885246,112.14975286885246,63.14,60.6,64.65,0,0,0,0
2000-12-01,110.60148286885249,31.59,2621447669.8907104,15.342349726775955,,2000,12,,0,381586.72802505776,1429.0985142408456,297333.6948202324,353714.6418244548,402815.5484341213,351233.17953711824,314802.5445490433,33757.40578424048,421138.41380165116,155256.05126340225,371846.13501807494,118199.2996741205,13.317775644318411,12,2000,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,1,0,31.62,35.09,2424889963.333333,2025222626.6666667,15.383333333333336,15.466666666666669,,,110.982205,111.75634,66.12,63.14,63.08,0,0,0,0
2001-01-01,110.20807,29.380000000000003,2824557300.0,15.3,,2001,1,,0,287798.1119815317,1868.7375725323277,381586.72802505776,297333.6948202324,706185.521085395,290515.8472287782,344211.68822324835,42922.872648663666,417600.27706680726,155997.2469325584,374375.5973920699,118042.76033309758,8.641993483628664,1,2001,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,31.59,33.383442622950824,2621447669.8907104,2221780333.224044,15.342349726775955,15.425683060109291,,,110.60148286885249,111.37561786885246,62.21,66.12,60.6,0,0,1,0
2001-02-01,110.16582124657536,27.17,2625460725.7534246,15.189589041095893,,2001,2,,0,320997.75067095616,1850.7553533258586,287798.1119815317,381586.72802505776,473421.7796432609,287418.0646667413,322239.5116089406,51616.866499958654,347869.04221616336,72205.53104225668,374149.1194547994,118220.75410515918,-0.935486058048416,2,2001,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,29.380000000000003,31.62,2824557300.0,2424889963.333333,15.3,15.383333333333336,,,110.20807,110.982205,66.25,62.21,63.14,0,0,0,0
2001-03-01,110.12766108219178,24.76,2445631561.917808,15.089863013698633,,2001,3,,0,308286.82701993245,2148.5065564998727,320997.75067095616,287798.1119815317,293359.29700244265,320861.03483598237,330127.53022584855,47556.1855165101,322465.0373874459,37827.4747539836,376947.4266218173,116364.02114057765,11.68322041384219,3,2001,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,27.17,31.59,2625460725.7534246,2621447669.8907104,15.189589041095893,15.342349726775955,,,110.16582124657536,110.60148286885249,55.82,66.25,66.12,0,0,0,0
2001-04-01,110.08541232876712,26.055901639344263,2246534987.6712327,14.97945205479452,,2001,4,,0,346457.58231579495,2344.1349432490856,308286.82701993245,320997.75067095616,353714.6418244548,350030.9346378976,305694.2298908068,16750.975260640596,324952.95905702753,35975.90369060587,375899.5759704798,116970.0265718215,-3.9188952383942794,4,2001,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,0,0,24.76,29.380000000000003,2445631561.917808,2824557300.0,15.089863013698633,15.3,,,110.12766108219178,110.20807,64.45,55.82,62.21,0,0,0,0
2001-05-01,110.04452643835616,27.31,2053860883.561644,14.872602739726029,,2001,5,,0,371353.99875052134,2897.7660269011726,346457.58231579495,308286.82701993245,297333.6948202324,335264.0765004745,325247.3866688945,19436.98007794489,323743.44913891755,34922.099513672154,375601.79661030456,117046.39274226401,-1.0208675772612001,5,2001,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,0,0,26.055901639344263,27.17,2246534987.6712327,2625460725.7534246,14.97945205479452,15.189589041095893,,,110.08541232876712,110.16582124657536,62.65,64.45,66.25,0,0,0,0
2001-06-01,110.00227768493151,28.86,1854764309.315068,14.76219178082192,,2001,6,,0,429793.9596050363,3379.8599815642424,371353.99875052134,346457.58231579495,381586.72802505776,402815.5484341213,342032.8026954162,31765.563800137792,336080.1664606324,36752.92346930884,378609.29013114184,116377.44646755833,10.764625493657919,6,2001,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,0,0,27.31,24.76,2053860883.561644,2445631561.917808,14.872602739726029,15.089863013698633,,,110.04452643835616,110.12766108219178,61.72,62.65,55.82,0,0,0,0
2001-07-01,109.96139179452057,26.58295081967213,1662090205.2054794,14.655342465753424,,2001,7,,0,691091.5331041107,3234.3318469837905,429793.9596050363,371353.99875052134,287798.1119815317,706185.521085395,382535.1802237842,42778.52334147655,344114.70505729545,51142.921181786274,380857.4910620514,117145.63006183055,6.697460233545876,7,2001,3,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,1,1,0,0,28.86,26.055901639344263,1854764309.315068,2246534987.6712327,14.76219178082192,14.97945205479452,,,110.00227768493151,110.08541232876712,62.73,61.72,64.45,0,0,0,0
2001-08-01,109.9191430410959,24.23,1462993630.958904,14.544931506849316,,2001,8,,0,489707.1299133434,3611.5847643603156,691091.5331041107,429793.9596050363,320997.75067095616,473421.7796432609,497413.1638198895,170256.54261324502,411330.275244392,143660.54101759533,379599.6587302776,113354.60574722712,-2.137396977225626,8,2001,3,-0.8660254037844385,-0.5000000000000004,0,1,0,1,1,1,3,0,0,26.58295081967213,27.31,1662090205.2054794,2053860883.561644,14.655342465753424,14.872602739726029,,,109.96139179452057,110.04452643835616,57.56,62.73,62.65,0,0,0,0
2001-09-01,109.87689428767123,22.700327868852455,1263897056.712329,14.434520547945208,,2001,9,,0,320727.3730611816,2694.465849686609,489707.1299133434,691091.5331041107,308286.82701993245,293359.29700244265,536864.2075408301,136882.9717565325,439448.5051181232,138874.70069954175,380956.7712527846,114669.84103389907,3.4399241797354754,9,2001,3,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,24.23,28.86,1462993630.958904,1854764309.315068,14.544931506849316,14.76219178082192,,,109.9191430410959,110.00227768493151,62.01,57.56,61.72,0,0,0,0
2001-10-01,109.83600839726029,21.22,1071222952.6027396,14.327671232876712,,2001,10,,0,358656.6862341173,2200.727219833216,320727.3730611816,489707.1299133434,346457.58231579495,353714.6418244548,500508.67869287863,185418.19720055428,441521.9294583314,136599.00390289634,383237.44425767945,113029.65908008264,9.329200178207103,10,2001,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,22.700327868852455,26.58295081967213,1263897056.712329,1662090205.2054794,14.434520547945208,14.655342465753424,,,109.87689428767123,109.96139179452057,63.48,62.01,62.73,0,0,0,0
2001-11-01,109.7937596438356,19.39,872126378.3561642,14.217260273972602,,2001,11,,0,306977.0279466664,1972.8822419351295,358656.6862341173,320727.3730611816,371353.99875052134,297333.6948202324,389697.06306954747,88663.22970667193,443555.11344471836,134982.2616128163,383649.281291818,112921.26163995311,1.3971840080386533,11,2001,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,1,0,21.22,24.23,1071222952.6027396,1462993630.958904,14.327671232876712,14.544931506849316,,,109.83600839726029,109.9191430410959,66.32,63.48,57.56,0,0,0,0
2001-12-01,109.75287375342464,19.49108695652174,679452274.2465751,14.11041095890411,,2001,12,,0,403608.0485504337,1961.742984339255,306977.0279466664,358656.6862341173,429793.9596050363,381586.72802505776,328787.02908065513,26765.93565599944,432825.6183107426,144118.62810254787,384452.8923856875,112283.6623384774,3.243269529968461,12,2001,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,0,0,19.39,22.700327868852455,872126378.3561642,1263897056.712329,14.217260273972602,14.434520547945208,,,109.7937596438356,109.87689428767123,61.36,66.32,62.01,0,0,0,0
2002-01-01,109.710625,19.59554347826087,480355700.0,14.0,,2002,1,,0,301339.4184046986,2090.0760614695364,403608.0485504337,306977.0279466664,691091.5331041107,287798.1119815317,356413.92091040575,48354.534771356906,428461.29980164213,144624.40084764388,386288.00242946885,112412.43973245597,5.770987015022669,1,2002,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,19.49108695652174,21.22,679452274.2465751,1071222952.6027396,14.11041095890411,14.327671232876712,,,109.75287375342464,109.83600839726029,60.67,61.36,63.48,0,0,0,0
2002-02-01,109.64059175342464,19.7,635990478.0821917,13.915068493150685,,2002,2,,0,356951.7047326597,2351.9907099966736,301339.4184046986,403608.0485504337,489707.1299133434,320997.75067095616,337308.1649672662,57486.533924851436,363502.6140184069,72730.50905359999,387416.4446313994,111397.2602479984,4.705140812055029,2,2002,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,19.59554347826087,19.39,480355700.0,872126378.3561642,14.0,14.217260273972602,,,109.710625,109.7937596438356,61.47,60.67,66.32,0,0,0,0
2002-03-01,109.5773359178082,21.83,776563826.0273973,13.838356164383562,,2002,3,,0,291468.625998995,1859.805655073457,356951.7047326597,301339.4184046986,320727.3730611816,308286.82701993245,353966.3905625974,51199.63138042868,341376.70982162625,39055.43623370024,390412.6074698747,109922.19523867946,11.200687228041886,3,2002,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,19.7,19.49108695652174,635990478.0821917,679452274.2465751,13.915068493150685,14.11041095890411,,,109.64059175342464,109.75287375342464,65.04,61.47,61.36,0,0,0,0
